,FECHA,WELL,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),KW-BBL
51,2015-08-28,TRD-05,40.0,16.6,33.6,0.81,30.0,23.8,0.77,2137.0,2127.0,2124.0,1230.0,1232.0,1228.0,0.0,0.0,478.0,339.0,308.0,280.33266,44.49724761904761,227.0694546,330.0,36.66666666666666,518.0,175.8372,27.91066666666667,50.0,46.2962962962963,5.59440559440559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,235.0,
52,2015-08-31,TRD-05,50.0,16.6,33.6,0.81,30.0,23.8,0.77,2650.0,2651.0,2648.0,1530.0,1532.0,1530.0,0.0,0.0,476.0,492.0,385.0,405.15216,64.30986666666666,328.1732496,520.0,57.77777777777777,518.0,346.346,54.97555555555556,75.0,69.44444444444444,6.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,251.0,
53,2015-09-02,TRD-05,52.0,16.6,33.6,0.81,30.0,23.8,0.77,2750.0,2743.0,2744.0,1587.0,1588.0,1583.0,0.0,0.0,476.0,530.0,401.0,436.4444,69.2768888888889,353.519964,570.0,63.33333333333333,518.0,395.4261,62.76604761904762,81.0,75.0,5.194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,254.0,
54,2015-09-08,TRD-05,55.0,13.7,36.3,0.74,27.1,20.7,0.75,2891.0,2890.0,2892.0,1675.0,1672.0,1675.0,0.0,0.0,480.0,602.0,424.0,499.9008,79.34933333333333,369.926592,631.0,70.11111111111111,518.0,462.85112,73.46843174603175,90.0,83.33333333333334,6.249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,252.98,
55,2015-09-08,TRD-05,55.0,13.7,36.3,0.74,27.1,20.7,0.75,2891.0,2890.0,2892.0,1675.0,1672.0,1675.0,0.0,0.0,480.0,602.0,424.0,499.9008,79.34933333333333,369.926592,631.0,70.11111111111111,518.0,462.85112,73.46843174603175,90.0,83.33333333333334,6.249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,252.98,
56,2015-10-18,TRD-05,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3155.0,3150.0,3147.0,1820.0,1820.0,1818.0,0.0,0.0,475.0,514.0,460.0,422.3795,67.04436507936508,312.56083,581.0,64.55555555555556,518.0,462.3598,73.39044444444444,83.0,76.85185185185185,5.063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,248.0,
57,2015-10-28,TRD-05,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3158.0,3154.0,3151.0,1822.0,1824.0,1815.0,0.0,0.0,477.0,518.0,460.0,427.45878,67.8506,316.3194972,581.0,64.55555555555556,518.0,462.3598,73.39044444444444,84.0,77.77777777777779,5.882352941176476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,247.16,
58,2015-11-14,TRD-05,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3150.0,3144.0,3145.0,1820.0,1820.0,1815.0,0.0,0.0,478.0,527.0,459.0,435.79738,69.17418730158731,322.4900612,583.0,64.77777777777777,518.0,462.94281,73.48298571428572,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,247.0,
59,2015-12-22,TRD-05,55.0,13.7,36.3,0.74,29.4,25.0,0.75,3145.0,3142.0,3144.0,1815.0,1816.0,1813.0,0.0,0.0,479.0,531.0,459.0,440.02377,69.84504285714286,325.6175898,615.0,68.33333333333333,518.0,488.35305,77.51635714285715,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,248.0,
60,2016-01-03,TRD-05,55.0,15.9,32.3,0.83,29.4,24.0,0.76,3130.0,3128.0,3121.0,1805.0,1808.0,1803.0,0.0,0.0,477.0,532.0,457.0,439.01172,69.6844,364.3797276,611.0,67.88888888888889,518.0,483.06271,76.67662063492064,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,248.0,
61,2016-01-22,TRD-05,55.0,15.9,32.3,0.83,29.4,24.0,0.76,3130.0,3125.0,3125.0,1807.0,1807.0,1805.0,0.0,0.0,480.0,537.0,458.0,445.9248,70.78171428571429,370.117584,590.0,65.55555555555556,518.0,467.4806,74.20326984126984,85.0,78.70370370370371,5.8091286307054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,245.0,
62,2016-02-14,TRD-05,55.0,16.0,30.3,0.8,30.1,24.2,0.76,3130.0,3122.0,3115.0,1800.0,1802.0,1798.0,0.0,0.0,477.0,540.0,456.0,445.6134,70.73228571428571,356.49072,620.0,68.88888888888889,518.0,489.1056,77.63580952380951,86.0,79.62962962962963,5.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5,249.2,
63,2016-05-26,TRD-05,55.0,17.0,31.9,0.83,30.2,24.2,0.67,3136.0,3132.0,3130.0,1805.0,1806.0,1801.0,0.0,0.0,478.0,536.0,458.0,443.23984,70.35553015873015,367.8890671999999,606.0,67.33333333333333,518.0,480.15804,76.2155619047619,86.0,79.62962962962963,5.737704918032794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,248.0,
64,2016-06-15,TRD-05,55.0,17.0,31.9,0.83,30.2,24.2,0.67,3100.0,3095.0,3083.0,1791.0,1790.0,1785.0,0.0,0.0,478.0,543.0,453.6,449.02842,71.27435238095238,372.6935885999999,608.0,67.55555555555556,518.0,477.1146239999999,75.73248,86.5,80.0925925925926,5.788830004076642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.8,248.96,
65,2016-08-08,TRD-05,55.0,16.6,31.5,0.808,26.5,23.1,0.671,3104.0,3096.0,3093.0,1790.0,1790.0,1786.0,0.0,0.0,480.6,552.8,454.2,459.6189264,72.95538514285714,371.3720925312001,624.0,69.33333333333334,518.0,490.317984,77.82825142857143,88.1,81.57407407407406,5.889423076923066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.3,249.42,
66,2016-12-30,TRD-05,55.0,16.2,32.5,0.81,29.4,23.8,0.67,3105.0,3100.0,3098.0,1789.0,1788.0,1783.0,0.0,0.0,477.0,551.0,454.0,454.69071,72.17312857142858,368.2994751000001,626.0,69.55555555555556,518.0,491.67292,78.04332063492063,88.1,81.57407407407406,6.929895245769542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.5,250.6,
67,2017-01-18,TRD-05,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3072.0,3072.0,3064.0,1771.0,1772.0,1767.0,0.0,0.0,470.1,575.3,453.8,467.8759568999999,74.26602490476189,396.7588114511999,638.8,70.97777777777777,518.0,501.5052712,79.6040113015873,91.2,84.44444444444444,5.311778290993065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.4,251.67,
68,2017-05-18,TRD-05,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3095.0,3090.0,3093.0,1782.0,1785.0,1771.0,0.0,0.0,475.0,563.0,452.0,462.64525,73.43575396825398,392.3231719999999,645.0,71.66666666666667,518.0,504.3642,80.05780952380952,89.0,82.4074074074074,5.53359683794467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,250.0,
69,2017-12-03,TRD-05,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3118.0,3112.0,3110.0,3010.0,3000.0,146.0,0.0,0.0,466.0,547.0,454.0,440.98046,69.99689841269841,373.95143008,628.0,69.77777777777779,518.0,493.24376,78.29266031746032,87.0,80.55555555555556,5.66801619433199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
70,2018-01-21,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3092.0,3112.0,3114.0,3010.0,3003.0,147.0,0.0,0.0,469.0,546.0,454.0,443.00802,70.31873333333334,375.67080096,628.0,69.77777777777779,518.0,493.24376,78.29266031746032,85.3,78.98148148148148,4.723127035830611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71,2018-02-25,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3105.0,3115.0,3110.0,3015.0,3000.0,145.0,0.0,0.0,472.0,546.0,454.0,445.84176,70.76853333333334,378.07381248,605.0,67.22222222222223,518.0,475.1790999999999,75.42525396825395,86.0,79.62962962962963,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
72,2018-05-30,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3098.0,3100.0,3105.0,3000.0,3000.0,144.0,0.0,0.0,470.0,539.0,454.0,438.2609,69.56522222222223,371.6452432,610.0,67.77777777777779,518.0,479.1062,76.04860317460319,86.0,79.62962962962963,5.737704918032794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73,2018-08-05,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3092.0,3102.0,3094.0,2999.0,2992.0,140.0,0.0,0.0,469.0,525.0,451.0,425.96925,67.61416666666666,361.221924,578.0,64.22222222222223,518.0,450.97294,71.58300634920634,81.4,75.37037037037038,5.394907207596035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74,2018-11-09,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3090.0,3091.0,3081.0,3000.0,,135.0,0.0,0.0,469.0,492.0,448.0,399.19404,63.36413333333333,338.5165459199999,550.0,61.11111111111111,518.0,426.272,67.66222222222223,78.0,72.22222222222221,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75,2019-01-10,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3100.0,3100.0,3100.0,3010.0,2995.0,133.0,0.0,0.0,467.0,485.0,451.0,391.83635,62.19624603174603,332.2772247999999,560.0,62.22222222222222,518.0,436.9288,69.35377777777776,77.0,71.29629629629629,5.963302752293571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76,2019-02-11,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3110.0,3100.0,3098.0,3012.0,3005.0,134.0,0.0,0.0,478.0,476.0,450.0,393.62344,62.47991111111111,333.79267712,545.0,60.55555555555555,518.0,424.2825,67.34642857142858,76.0,70.37037037037037,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,2019-06-18,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3086.0,3071.0,3064.0,2993.0,2978.0,130.0,0.0,0.0,467.0,459.0,446.0,370.83069,58.86201428571428,314.46442512,488.0,54.22222222222223,518.0,376.53104,59.76683174603173,72.0,66.66666666666666,4.347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78,2019-07-14,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3040.0,3049.0,3050.0,2970.0,2960.0,127.0,0.0,0.0,467.0,448.0,444.0,361.94368,57.45137777777776,306.92824064,524.0,58.22222222222222,518.0,402.49488,63.8880761904762,72.0,66.66666666666666,6.4039408866995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
79,2019-09-03,TRD-05,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3070.0,3065.0,3064.0,2982.0,2972.0,128.0,0.0,0.0,469.0,470.0,446.0,381.3439,60.53077777777778,323.3796272,517.0,57.44444444444444,518.0,398.90686,63.3185492063492,73.0,67.5925925925926,6.310679611650478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80,2016-10-21,TRD-06,35.0,10.5,51.6,0.868,10.1,6.9,,2230.0,2232.0,2229.0,1290.0,1290.0,1285.0,0.0,0.0,487.0,207.3,271.0,174.652323,21.831540375,151.598216364,448.0,45.71428571428572,210.03584,210.03584,21.003584,50.0,46.2962962962963,1.342281879194626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.3,228.06,
81,2017-01-18,TRD-06,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3072.0,3072.0,3064.0,1771.0,1772.0,1767.0,0.0,0.0,470.1,575.3,453.8,467.8759568999999,74.26602490476189,396.7588114511999,638.8,70.97777777777777,518.0,501.5052712,79.6040113015873,91.2,84.44444444444444,5.311778290993065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.4,251.67,
82,2017-01-23,TRD-06,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3621.0,3626.0,3607.0,2083.0,2090.0,2091.0,0.0,0.0,479.0,763.0,423.0,632.27521,79.03440125,591.8095965599999,891.0,90.91836734693878,652.02489,652.02489,65.20248900000001,99.8,92.4074074074074,0.9780775716694792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,226.0,
83,2017-01-31,TRD-06,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3598.0,3599.0,3610.0,2077.0,2084.0,2083.0,0.0,0.0,467.0,758.0,421.0,612.3957800000001,76.54947250000001,573.2024500800001,883.0,90.10204081632654,643.11539,643.11539,64.31153900000001,98.4,91.11111111111111,0.888585099111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,230.0,
84,2017-02-01,TRD-06,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3598.0,3599.0,3610.0,2077.0,2084.0,2083.0,0.0,0.0,467.0,758.0,421.0,612.3957800000001,76.54947250000001,573.2024500800001,883.0,90.10204081632654,643.11539,643.11539,64.31153900000001,98.4,91.11111111111111,0.888585099111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,230.0,
85,2017-05-17,TRD-06,63.0,15.4,24.2,0.936,10.1,6.9,0.00697,3640.0,3640.0,3628.0,2092.0,2088.0,2090.0,0.0,0.0,473.0,766.0,423.0,626.81014,78.3512675,586.69429104,890.0,90.81632653061224,651.2931,651.2931,65.12930999999999,100.0,92.5925925925926,0.6688963210702389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,230.0,
86,2017-05-25,TRD-06,64.0,15.4,24.2,0.936,10.1,6.9,0.00697,3638.0,3636.0,3628.0,2099.0,2098.0,2089.0,0.0,0.0,471.0,804.0,424.0,655.1233199999999,81.89041499999999,613.1954275200001,930.0,94.89795918367348,682.1736,682.1736,68.21736,109.0,100.9259259259259,2.476780185758518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,231.0,
87,2017-05-25,TRD-06,64.0,15.4,24.2,0.936,10.1,6.9,0.00697,3638.0,3636.0,3628.0,2099.0,2098.0,2089.0,0.0,0.0,471.0,804.0,424.0,655.1233199999999,81.89041499999999,613.1954275200001,930.0,94.89795918367348,682.1736,682.1736,68.21736,109.0,100.9259259259259,2.476780185758518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,231.0,
88,2017-12-03,TRD-06,56.0,17.4,30.9,0.848,29.6,22.3,0.778,3118.0,3112.0,3110.0,3010.0,3000.0,146.0,0.0,0.0,466.0,547.0,454.0,440.98046,69.99689841269841,373.95143008,628.0,69.77777777777779,518.0,493.24376,78.29266031746032,87.0,80.55555555555556,5.66801619433199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
89,2017-12-29,TRD-06,53.0,18.2,28.1,0.91,14.0,11.2,0.006,3420.0,3415.0,3410.0,1980.0,1975.0,1960.0,0.0,0.0,470.0,490.0,396.0,398.419,49.802375,362.56129,680.0,69.38775510204081,465.8544,465.8544,46.58544,74.0,68.51851851851852,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,226.0,
90,2018-02-11,TRD-06,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3603.0,3607.0,3611.0,2071.0,2084.0,1090.0,0.0,0.0,468.0,765.0,421.0,619.3746,77.421825,563.6308859999999,881.0,89.89795918367346,641.65873,641.65873,64.16587299999999,100.0,92.5925925925926,0.6711409395973202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,231.0,
91,2018-03-03,TRD-06,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3596.0,3600.0,3590.0,2065.0,2080.0,2083.0,0.0,0.0,466.0,777.0,420.0,626.4018599999999,78.30023249999999,570.0256926,911.0,92.9591836734694,661.9326,661.9326,66.19326,101.0,93.51851851851852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,232.0,
92,2018-07-31,TRD-06,45.0,18.2,28.1,0.91,14.0,11.2,0.006,3029.0,3032.0,3030.0,1733.0,1750.0,1757.0,0.0,0.0,466.0,333.0,351.0,268.45794,33.5572425,244.2967254,592.0,60.40816326530612,359.48016,359.48016,35.948016,64.9,60.0925925925926,4.726500265533737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,226.0,
93,2019-01-10,TRD-06,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3100.0,3100.0,3100.0,3010.0,2995.0,133.0,0.0,0.0,467.0,485.0,451.0,391.83635,62.19624603174603,332.2772247999999,560.0,62.22222222222222,518.0,436.9288,69.35377777777776,77.0,71.29629629629629,5.963302752293571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
94,2019-02-10,TRD-06,63.0,18.2,28.1,0.91,14.0,11.2,0.006,3715.0,3710.0,3700.0,2130.0,2140.0,2154.0,0.0,0.0,478.0,758.0,433.0,626.82052,78.352565,570.4066732000001,905.0,92.3469387755102,677.9264499999999,677.9264499999999,67.792645,99.0,91.66666666666666,0.6756756756756804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,231.0,
95,2019-06-16,TRD-06,63.0,13.8,24.0,0.936,10.9,6.3,0.668,3653.0,3641.0,3655.0,2093.0,2114.0,2124.0,0.0,0.0,472.0,773.4,428.0,631.5275039999999,78.94093799999999,591.109743744,906.0,92.44897959183673,670.83864,670.83864,67.083864,100.0,92.5925925925926,1.351351351351347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,232.0,
96,2020-01-15,TRD-06,38.0,13.8,25.0,0.938,10.9,6.3,0.668,2493.0,2495.0,2491.0,1429.0,1440.0,1447.0,0.0,0.0,487.0,219.0,289.0,184.50969,23.06371125,173.07008922,477.0,48.67346938775511,238.48569,238.48569,23.848569,52.0,48.14814814814815,1.96078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,223.0,
97,2020-01-15,TRD-06,38.0,13.8,25.0,0.938,10.9,6.3,0.668,2493.0,2495.0,2491.0,1429.0,1440.0,1447.0,0.0,0.0,487.0,219.0,289.0,184.50969,23.06371125,173.07008922,477.0,48.67346938775511,238.48569,238.48569,23.848569,52.0,48.14814814814815,1.96078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,223.0,
98,2002-11-11,TRD-07,45.0,,30.5,0.81,,30.5,0.81,1574.0,1591.0,1584.0,822.0,816.0,814.0,23.0,0.3,483.0,301.0,477.0,186.938224,15.141996144,151.41996144,306.0,97.76357827476039,296.386768,234.256464,66.93041828571428,88.0,71.54471544715447,6.684491978609626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,2002-11-12,TRD-07,46.0,,29.5,0.83,,27.5,0.66,1574.0,1591.0,1584.0,837.0,830.0,830.0,23.0,0.3,483.0,301.0,477.0,200.0760069,20.00760069,160.06080552,312.0,50.0,296.386768,244.433696,69.83819885714286,90.0,73.17073170731707,7.264957264957272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,2002-12-01,TRD-07,46.0,,38.0,0.76,,24.2,0.58,1574.0,1591.0,1584.0,833.0,833.0,830.0,23.0,0.3,483.0,301.0,477.0,204.292864,20.4292864,163.4342912,330.0,52.88461538461539,296.386768,247.676,70.76457142857141,91.0,73.98373983739837,6.710846405502888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,2000-12-21,TRD-07,48.0,,34.0,0.81,,23.0,0.6,1574.0,1591.0,1584.0,870.0,864.0,865.0,23.0,0.3,483.0,301.0,477.0,223.68682575,22.368682575,178.9494606,338.0,54.16666666666666,296.386768,264.2177546666667,75.49078704761905,94.0,76.42276422764228,6.280913872968511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102,2000-12-23,TRD-07,50.0,,31.1,0.84,,22.5,0.61,1574.0,1591.0,1584.0,905.0,899.0,900.0,23.0,0.3,483.0,301.0,477.0,244.6635324,24.46635324,195.73082592,351.0,56.25,296.386768,285.930684,81.69448114285713,98.0,79.67479674796748,6.17328782046627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103,2003-01-04,TRD-07,50.0,,30.5,0.86,,22.5,0.61,1574.0,1591.0,1584.0,905.0,903.0,900.0,23.0,0.3,483.0,301.0,477.0,250.3845882,25.03845882,200.30767056,356.0,57.05128205128205,296.386768,289.79824,82.79949714285713,98.0,79.67479674796748,6.17328782046627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
104,2002-01-19,TRD-07,52.0,,30.2,0.9,,21.4,0.65,1574.0,1591.0,1584.0,920.0,916.0,916.0,23.0,0.3,483.0,301.0,477.0,280.887966,28.0887966,224.7103728,358.0,57.37179487179487,296.386768,296.8001386666667,84.80003961904762,100.0,81.30081300813008,6.643356643356637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,2003-02-08,TRD-07,52.0,,28.5,0.88,,21.3,0.65,1574.0,1591.0,1584.0,922.0,918.0,916.0,23.0,0.3,483.0,301.0,477.0,269.4219528,26.94219528,215.53756224,367.0,58.81410256410257,296.386768,303.837832,86.81080914285714,101.0,82.11382113821138,6.188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,2003-03-09,TRD-07,52.0,,28.2,0.88,,21.3,0.67,1574.0,1591.0,1584.0,920.0,915.0,918.0,23.0,0.3,483.0,301.0,477.0,270.338354,27.0338354,216.2706832,360.0,57.69230769230769,296.386768,298.04256,85.15501714285713,100.0,81.30081300813008,5.208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
