,WELL,FECHA,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),BFPD,KW-BBL
3784,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3785,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3786,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3787,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3788,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3789,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3790,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3791,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3792,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3793,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3794,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3795,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3796,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3797,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3798,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3799,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3800,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3801,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3802,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3803,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3804,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3805,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3806,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3807,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3808,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3809,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3810,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3811,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3812,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3813,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3814,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3815,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3816,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3817,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3818,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3819,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3820,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3821,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3822,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3823,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3824,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3825,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3826,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3827,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3828,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3829,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3830,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3831,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3832,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3833,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3834,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
3835,RMN-03,2023-06-25 00:00:00,35.0,17.5,49.0,0.587,0.0,0.0,0.684,1433.0,1435.0,1432.0,835.0,824.0,833.0,0.0,0.0,483.0,187.0,341.0,156.25533,35.365525,91.72187870999998,211.0,33.81410256410257,124.47523,124.47523,23.93754423076923,48.7,46.38095238095239,3.594080338266391,463.0,464.0,464.0,207.0,209.0,210.0,13.0,49.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1745.2,,
